entry_id	meaning_id	arabic	meaning	sort_order	source_volume	source_chapter	source_row
ce4162f1-ae01-5a2e-a215-34e5d9a915db	3731e77b-26c0-522d-8042-082307e3a091	كتب	বইগুলো	157			oUNTpXRnIdhZibWuUIrm
6b91f25b-5f32-54a8-bfbb-51611c7a322a	27b52222-76b9-5ef2-81c1-8548329f64f1	مدينة	একটি শহর	158			onsLqUIV7swMIMlr5z3s
858bed67-e4af-50bc-8ce7-bb4a056a1107	9956f3df-c738-5cba-9160-6c07386e8339	صادقون/صادقات	সত্যবাদীরা	159			p5KRz0qScbJvjtNvdWLc
1b51ed96-57fb-5e06-80b7-573ad3c2daee	055608eb-4153-5783-bb8f-276d7dfbd6b0	بنت	একটি মেয়ে	160			pDdEfr0tgGCMceRy5aqC
c2eace49-2402-56d2-8363-36fd2fa94051	d139ff6e-a96a-5666-adb5-640818860d7b	أقفال	তালাগুলো	161			pw1LLXPdBtbC4CkXo9iO
ce02693f-71ef-5025-b21d-bd92323c1e05	b87961e2-c288-5835-ac2d-d17f6bcf7776	رخيص	সস্তা	162			q9Aupvb5FeapZ1sYRk6C
ea226ba9-5e47-5d1f-b103-8c4324bf956a	de007f0d-2304-5f6c-9909-369afd84e95b	مفتوح	খোলা	163			q9Jo1E5tDX7XAuDkW2Tr
7179d4af-a0bf-5fb9-812b-505efaa74213	97ac7fd2-84c6-5bbf-9a7b-1a3668eb974d	كيف	কেমন	164			qXHQ9KEh1PuWpTfke2Xi
b106d54f-0682-5ec3-a572-e84dad1c130b	32e00d52-b851-534e-80c3-84c586aab745	عين	চোখ	165			qnFbtSmKc9Qqtadl7Kzt
36065d53-49ca-5dc3-ba1a-ddb6483ced0f	06460c02-cc54-571f-861b-9ad08026569c	شاة	ছাগল	166			qtyq3kfN7M7ekQJCSjll
b8dc2834-f3e1-58cd-9f70-c37b1a2aac2c	73fa1790-a5ca-5547-b30c-0162c147740b	تمرة	একটি খেজুর	167			r0lQgPZEQA2VowRbp7TZ
5b49c2a2-6933-54b0-9e72-ffe954f30e70	85678d1b-1202-577c-b1d8-4cd7a85269ab	فراش	একটি বিছানা	168			rBkj893f8e2W3GRxgn4K
2c67a8e0-10e1-570a-a70b-733ae58667c2	2b401167-c433-5c37-ae32-c51fde6a3de3	عمة	ফুফু	169			rQrKwk2gGe8PM9SKq1CA
60e2ff39-37e8-5410-9248-b7781b46e3c5	4fa44500-c190-50b7-aaeb-e7d363e73af1	إخوة/إخوان	ভাইয়েরা	170			rU77uc8U14lNZ1AZQFCy
13e5ca7f-945f-59bf-830e-7b2f6675c692	152ba543-8177-5070-923a-df7a2b69ccc1	واسع	প্রশস্ত	171			rzFTIdNA1ZfqDrgy1oZ5
a58d6c0e-5b64-5277-afb1-c6b125470153	1b839566-ab9f-530e-9676-bf14dd7b081e	جد	দাদা/নানা	172			s6HgNDi8zBsysZGqav2v
ec3d5d26-b52e-5d72-92c7-ee1dfcd9d65b	1b80734d-0166-5d3b-8d7a-b4290b951497	مجتهد	পরিশ্রমী	173			s6NuoKx6bJIfPU4g57o7
fe6162f9-f47d-52d4-8bd2-841e8eda586b	9ab06271-f174-5810-ab75-5c66549bcad5	كبير/كبيرة	বড়	174			smXrlnLXshmbWMBp358C
e83b3226-72b9-55cd-a8e8-a355cbdee62f	9caaea30-dd0d-54b5-a577-bc5477878bbc	حداىٔق/جنات	বাগানগুলো	175			sqQaL785BhICm18J6cbn
86c49f69-61da-5225-b4b3-bb3ad8d3c765	9e7675f3-120e-5b1b-aeb6-e5552f9e6ac8	زوج	স্বামী	176			tb318G6jTu58uAmuHq4j
876c548e-e641-587c-b45c-7c303167f283	6d56be20-ccba-5db4-a56b-3febb8b18bfc	بنات	মেয়েগুলো	177			tkwK41IKnVV0Kb9VDolB
17f727fc-3381-568f-9ddb-8300ed724247	1fbd6891-15b9-5341-b361-69229ed61928	فاسد	নষ্ট	178			tl99Aoswv7IIUO9P1DB5
1e542fd2-a13c-5e36-8105-dbff22a1e298	735339f4-2932-56d8-94da-b35326927d9f	فواكه	ফলগুলো	179			u2NQn2HiaxaSX0MENAos
44b982a7-4aa2-50c7-8300-053f8113a06b	ccd0be82-7174-5a90-9fb1-2ed3976cfed8	نعم	হ্যাঁ	180			uDuRfhuIgaIBJezMXBXQ
f23033db-01c9-5fee-be52-e0dddda80214	4df377d7-d7f6-5ac9-abb2-6939b177cbe8	أنا	আমি	181			uSO7iiolSWmN8r7XWxqN
eb80e6c5-4a0d-5b68-8239-2835402d8126	f24a1295-6b41-5478-b600-4859a9182015	سماء	একটি আকাশ	182			uWcmwqm3WToNeL0XPHMi
7e15fb6b-3ce4-58e5-96f1-a367cbec6b96	7388e029-4484-5c24-9a37-d74291c9f8f6	أخت	বোন	183			uoXjRAVoiwFc4AeP4Yv3
6b9c3b0d-3f9d-56d9-b31c-4fee61f0486c	1b8b87dc-880a-54f7-983e-52d069250374	بخيل	কৃপণ	184			uul1uBPO9Vayiv2AiF9C
10d351f1-4133-5646-b482-c731edc31cb0	374e3809-d02c-5d2f-9f3b-c21162b5f814	عسل	মধু	185			vBPv04slAQ7unsBGQztV
0d0c19bc-85d4-5a30-899a-65eb7b91b7b3	58309551-98dc-571d-a97d-67d7eed0873f	حجرة/غرفة	একটি কামরা	186			vNrMQLZSPUkROD11q35g
b2819687-027f-59ed-be2b-b75b8f02e57e	616c573b-04ad-5eaa-850e-7f7a8a1e12d4	أنتَ/أنتِ	তুমি	187			vQ7RHinjZs7xjUJsyANr
713c58a9-4d8b-5fc4-8e7f-d97cbed7dfb5	7a2f2a4f-0092-5553-ad9a-482242effd29	غال/غالية	দামী	188			vqvWo6mB5ziERQAog8XI
4d41d47b-7f79-55f1-945f-de68b5c44343	38994383-28c0-5afe-b288-6c49cc9c6196	نساء	মহিলাগুলো	189			vrEkOLDdUHXLPUZz42H0
54297126-970c-5585-9ff6-48bfee65cf9c	ebf7d8c4-2f16-523e-b315-c3dc0ec892af	جديد/جديدة	নতুন	190			vwkIXivHBG1wMocnzQOC
c0d375bd-e2a0-507d-8f8d-6de0396b46b8	0be7e58a-6753-5899-a9bf-d7eacc0951d8	أنهار	নদীগুলো	191			wFYEtUpVzowOmmUBBk2C
1430c315-637b-5b24-ac61-b52366ff4f5e	37b67a07-4654-536b-a572-2e519ed48719	بارد	ঠান্ডা	192			wMLByoSL48GH7b4iP5ap
5bc2f0b8-99d2-5f1e-97b9-3085ffdf9da0	97d68ac3-8e41-58d1-a04f-a1c59641e584	ضيق	সংকীর্ণ	193			wONpSHmMtyRiMIbuHYvs
31784294-01c5-5a2b-8833-e7c9967d74d2	f028858f-6c3a-5f8c-b7ec-6089d4c133cc	رمان	আনার	194			wTZoKCGdN2ZWQ1eWadfe
55ec70d2-c4e2-575d-a8c9-ec9d8cff714c	7870a6ab-7362-5dcb-b9dc-939e4eb6a381	أجر/ثواب	সওয়াব/নেকি	195			xauEW73rHuqqtt3IiFdY
5efa760e-d9dc-57d6-a396-44d5852194e1	93a8a11c-b160-557a-bccc-25f984dd3ba5	بحر	একটি সমুদ্র	196			xmSKGpkqqbd1s2GHwNKd
4e0fbe09-3c1b-5983-abb5-f876b1980882	791a098f-4aff-58b2-99f0-11be89db6d1e	خال	মামা	197			xplEr1ojgKoMP7wzhgMI
7da0b9a5-d0cd-58c7-9186-563847864ab7	2f6fba60-be59-5a9b-ba1c-cf5f1ecb410f	جزاء	প্রতিদান	198			yJOKGneOOdBqdaOmMPX1
3a06797b-0367-52ef-a1a2-0dc0cb038c48	119d11f9-3911-5839-8a79-9398b35f1ede	صادق/صادقة	সত্যবাদী	199			ylDoqyxxqvCvNnSMJLYq
067d8f79-7d53-557b-933d-644ca25373d4	7846a7fd-17d9-537e-a232-0e2fe99f70fb	لباس	একটি পোশাক	200			ywhoIOJqVX3sWLr5AAB0
f7b3119f-bbcb-57aa-b483-cf0b090cebf2	02764356-bcb9-56de-8c54-1836b9bd16ec	خالة	খালা	201			z3uCi2mddJExVsSqnsc2
23277c94-179b-531b-ae30-b8647ddc82f3	d76ca5f3-0544-51ca-b4ed-d6d25ef9e1e3	هل	কি	202			zeox32kYrDt4WKlozHFp
