entry_id	meaning_id	arabic	meaning	sort_order	source_volume	source_chapter	source_row
b495205c-d95a-4590-a0b9-a6d3b06df305	18b5dd88-bb5f-4c9f-a3ee-d849760408e8	غُصْنٌ	একটি ডাল	169	1	2	169
dc1e5b2c-8018-4416-8c27-886561f0cfdc	3a3dfbc2-12bc-4e3b-b3eb-e89639738ff7	غَابَةٌ	একটি বন	170	1	2	170
4c91f616-f7af-4b24-8aaa-75d9cac3fefe	97499f15-e07b-4cb0-9744-a2688118c3a9	جَبَلٌ	একটি পাহাড়	171	1	2	171
7a40f41b-7635-488e-b63b-488afee4fb75	e6dd08cd-a1d6-4e88-bca1-7d72e8a68fdc	مَنَارَةٌ	একটি মিনার	172	1	2	172
3b0b606c-06d0-4034-9b29-59f90be72839	007462dc-8fd2-45d8-88e3-42602a390ab6	مِمْسَحَةٌ	একটি পাপোশ	173	1	2	173
8bd64f0d-24e1-4dc4-a928-65caba4ff1b8	d3211d6e-1c90-4586-acac-30669e98b2a7	عَالٍ/عَالِيَةٌ	উঁচু	174	1	2	174
10c5f936-ae30-4aca-8aa4-f8b2aab30fc8	774253c6-e1ef-43d4-b6d4-a6f3f349e5bd	جَرِيْدَةٌ	একটি পত্রিকা	175	1	2	175
61fae85a-1fd5-4758-b511-851d30481565	3e675271-bbb1-4023-9b2f-e94b2e27cef5	كَاتِبٌ/كَاتِبَةٌ	লেখক	176	1	2	176
2416b5f9-18cb-46aa-aacb-cc298d00b68d	4bc0a464-20fa-4955-a2d4-820df9469679	كَسْلاَنُ/كَسْلاَنَةٌ	অলস	177	1	2	177
06f71703-d931-4332-a142-b37bdb15af16	b7133468-b441-4bfd-984d-236d6cce2b2b	نَشِيْطٌ/نَشِيْطَةٌ	উদ্যমী, কর্মঠ	178	1	2	178
e52ade53-6558-4835-b81c-ec61a7a4923d	b65c532b-0e81-4f1a-add3-cac31256032b	خَيَّاطٌ/خَيَّاطَةٌ	দরজী	179	1	2	179
dbfc4787-4fd5-455c-860d-5ea63177738d	371e1206-7e84-433a-822e-ec216b6beaa1	طَبِيْبٌ/طَبِيْبَةٌ	চিকিৎসক	180	1	2	180
9f228f1e-553c-4b15-af0e-53af62c53007	0a6e48b0-ebac-4811-9333-75fd3989f36f	مَرِيْضٌ/مَرِيْضَةٌ	রুগী	181	1	2	181
776760e6-e709-484f-a75c-8aa5e905f82f	45b17c18-ba07-423d-ba9d-ebf8171e5c98	أَمِيْنٌ/أَمِيْنَةٌ	বিশ্বস্ত	182	1	2	182
f5c54d68-1e45-455a-b3e5-8a1c164183bf	877b2f56-1a38-4156-bace-799d939b4526	سَخِيٌّ/سَخِيَّةٌ	দানশীল	183	1	2	183
88dd767f-98a6-4bff-8fb2-2907455f0007	f03f0f4b-bf42-4253-9ddd-78d40b9ce563	بَخِيْلٌ/بَخِيْلَةٌ	কৃপন	184	1	2	184
21195917-c74f-49f6-9c7f-ec0eaec4db43	c43171e2-5cc7-4e89-9b03-08b7a0feca36	عِنَبَةٌ	একটি আঙুর	185	1	2	185
ec40d49e-2655-48c6-a005-681a3c943f86	98700b81-5520-45a4-9728-d96f3d0be012	عَسَلٌ	মধু	186	1	2	186
e10591c3-c713-4b98-99e5-9774daaa5edd	682a1641-c534-4d39-a017-0b16161548ba	خُبْزٌ	রুটি	187	1	2	187
1a3f8a4c-0ddd-4d7a-9915-59263aaaf110	ff7c6f72-eb8d-412a-90ba-98ff28ccd4e1	طَعَامٌ	খাবার	188	1	2	188
3720e3aa-5002-4695-aecf-3d100b94b9d8	af3e1d09-a5b4-41f0-aa28-757201a6f1cb	لَحْمٌ	গোশত	189	1	2	189
fd3331cf-4344-43a4-8b1b-82112d4929ed	6ec0f5c7-109c-48a3-a0e7-46d3e985b17b	مَاءٌ	পানি	190	1	2	190
e993b09f-79d5-46f1-b301-280bbee8ad5a	905cf7c3-6090-4968-b65f-4196f3f06c22	عُلْبَةٌ	কৌটা	191	1	2	191
f3f78d30-055a-4851-85fc-d381a3bc31e6	2d5be9df-65fc-4766-8f8b-53bb9b5e8444	بَارِدٌ/بَارِدَةٌ	ঠান্ডা	192	1	2	192
6dc03319-0d95-4eb3-a55d-013fb5d81ec1	78e25edd-18b3-44b6-b405-8bf30a887f87	حَارٌّ/حَارَّةٌ	গরম	193	1	2	193
5c5ca9af-0d39-4fc0-9695-059620eb8997	4c71b1ce-f6f0-4c03-851e-5ca661629e91	قَلِيْلٌ/قَلِيْلَةٌ	কম	194	1	2	194
18fd172f-54f5-4e38-af13-c4f51e6f6ee5	4526f746-b4f7-46ba-bfc5-73402cd17345	كَثِيْرٌ/كَثِيْرَةٌ	বেশি	195	1	2	195
157503a9-57c8-4d04-a903-d15573275ef5	49540bd7-6369-4a1c-a7d6-5aeba582cfdc	غَالٍ/غَالِيَةٌ	দামী, মূল্যবান	196	1	2	196
2cf640d1-9a1c-44d8-b97c-612a1d92b465	4495dbb1-7fd8-43ef-9e39-38d22ca815c1	لَبَّنٌ/لَبَّنَةٌ	গোয়াল	197	1	2	197
82ed94f0-de80-46d8-8095-f8079c515d71	d52e8e47-743d-4d3e-a112-dd6589f1d589	صَيَّادٌ/صَيَّادَةٌ	শিকারী	198	1	2	198
3f6b24c3-e453-4bc0-a701-62b92e620de6	7af30ee9-2a74-429c-a4a5-de410e77ce22	سَائِقٌ/سَائِقَةٌ	চালক	199	1	2	199
f59ffb02-a079-4369-b55d-be1e25a68a6a	7313a77e-149d-46e8-bbe4-5ef8c8e4028a	طَبَّاخٌ/طَبَّاخَةٌ	পাচক	200	1	2	200
b75b98ea-abdd-4092-a0c6-709a553eb946	a4948194-75ed-4cb5-90b2-df4335155b8f	لاعِبٌ/لاعِبَةٌ	খেলোয়াড়	201	1	2	201
dc2cda21-1047-4be2-b916-f68580e461a8	6ccdc593-d413-45c6-9f1c-4de9a38c0378	صَادِقٌ/صَادِقَةٌ	সত্যবাদী	202	1	2	202
68de7fba-7baf-4474-9f8d-101dd37651a3	cc1d6fc8-35ae-4964-be3c-0a2f6d03ddb7	تُفَّاحَةٌ	একটি আপেল	203	1	2	203
c7a77232-289b-4cc4-b7ff-691c7878e16b	11bff4b7-2a0f-415f-9f78-dc013acfcfe3	رُمَّانَةٌ	একটি আনার	204	1	2	204
0f484546-4dd2-405a-b150-7cf7c03ab264	4206d7f7-9a46-4e3c-9f28-7e207263e113	بِطِّيْخَةٌ	একটি তরবুজ	205	1	2	205
1536d391-a7ce-4344-95c2-ad12f0d35f5e	ff920d90-b241-478a-b2e7-3d450c412c7c	حُلْوٌ/حُلْوَةٌ	মিষ্টি	206	1	2	206
86a70780-018d-4dd5-938c-e951a17e9988	2b1c539c-c731-4558-86af-669d41d4eaad	حَامِضٌ/حَامِضَةٌ	টক	207	1	2	207
95170467-57d3-4bcc-8caf-c5068e848a01	2481278b-ca72-4e3f-b59d-1a8807cd84ed	رَخِيْصٌ/رَخِيْصَةٌ	সস্তা	208	1	2	208
94dee2d7-435f-43f2-97c6-fc1a9c1f98b6	6f670259-2088-44a1-946d-b121eedbd3f0	حِمَارٌ	একটি গাধা	209	1	2	209
b42afacd-334b-43e9-8423-368f33a12afe	b94cdf71-a880-4086-bdf9-0fcd1e567c7a	ثَمْرَةٌ	একটি খেজুর	210	1	2	210
1d6d2f85-0f87-4335-b8c4-f41c292271ff	d5f8b54b-f0d7-4061-a246-3dd251c03f6d	حَيَوانٌ	একটি প্রাণী	211	1	2	211
dce963cf-d16e-45ae-89f9-66bbf5175182	4a03dbb7-8c67-4d4d-aeb7-b8ad768331de	غُرَابٌ	একটি কাক	212	1	2	212
ae40b1a4-40fc-4513-b5a4-06e83aaed6dc	c61cb924-8f80-4596-9767-7caf0ec4ad23	فِيْلٌ	একটি হাতি	213	1	2	213
2381e2d5-2f18-46a9-b6bc-dd1b4be09862	ea90b4b1-40fd-4a7d-8788-1af1ce743a40	خُرْطُوْمٌ	সুঁড়	214	1	2	214
df365f1b-5b90-4a82-b935-910e034c2643	af486a27-ea8e-424b-afd1-c661347f6e7e	قِرْدٌ	একটি বানর	215	1	2	215
42371717-0fc3-4879-aa0e-07f89d0bd7cf	4cd0e2f3-5a25-4cc5-a72a-d002ed5d2f6a	عُصْفُوْرَةٌ	একটি চড়ুঁই	216	1	2	216
a8bc292f-8d7a-4486-bdee-90efdf641e23	a0c236d3-5bb6-424c-8d55-c1ffd07fce62	لَوْنٌ	রঙ	217	1	2	217
a928810d-0644-4210-be28-4a1e34de2737	57bf8519-3eb2-4502-9bb8-8240e979b598	شَعْرٌ	চুল	218	1	2	218
3dbfad91-a50e-49d7-a143-33ef8edbc577	49942e7f-9e97-4718-8121-b3575543279b	وَجْهٌ	মুখ, চেহারা	219	1	2	219
2376c971-8c27-41e4-bac2-831793688d7f	febcbb9a-f4e6-4d0a-bf13-190e27daef5d	كَاذِبٌ/كَاذِبَةٌ	মিথ্যাবাদী	220	1	2	220
81c49d74-953b-4494-bdca-cc7b0971bdf3	49dacea6-58c5-4e7b-b68f-27d460845cef	مُتَواضِعٌ/مُتَواضِعَةٌ	বিনয়ী	221	1	2	221
5941e2e2-2bc7-4cf3-9fd8-552046298c76	5a2ff3b7-62a5-41e9-ad42-255330664f43	مُتَكَبِّرٌ/مُتَكَبِّرَةٌ	অহংকারী	222	1	2	222
2634ac3f-bc21-459c-a325-0b9cabcc5dbb	f4b333d6-b4a0-45df-9447-79fab2f0509c	رَأُسٌ	মাথা	223	1	2	223
7ae32f11-4c6d-4bdb-8e85-5682843027c8	a0ae9d49-286a-462b-8a40-93249fedd01c	جِسْمٌ	শরীর	224	1	2	224
721d707a-955c-441b-b5ef-51c5591b6060	ff7f94b5-2425-491f-8f1e-f3dd1f8f4cc0	غِذَاءٌ	খাদ্য	225	1	2	225
f64ab3db-55c8-4175-90fc-8abc718af6bc	2043c6ab-d2d5-42a6-bda4-d1fbf1854bd8	ظَبْيٌ	একটি হরিণ	226	1	2	226
8bd4ee41-b1f1-4986-9233-a722a24d15bc	921c9288-d691-4d9f-8053-bdbed2b70196	كَلْبٌ	একটি কুকুর	227	1	2	227
01951ee2-5932-4331-b082-79238d2f2f4c	20c3f03b-c2c9-4987-b953-023f81cb2463	فَرَسٌ	একটি ঘোড়া	228	1	2	228
3f1b08b1-9d2c-4d45-ab5e-bfc5be6dcd9a	7a8b7fab-14ed-4828-b11e-e217c6f0fbe7	ذِئْبٌ	একটি নেকড়ে	229	1	2	229
fc46b8a1-fd51-482f-a282-f24f5c2f45fc	b5205ca1-e90a-4967-aedd-cf200e1912c0	نَمِرٌ	একটি বাঘ	230	1	2	230
c8266bec-3cf4-4eb0-8492-b0c1bc452134	104ba0c5-2533-4214-84cd-7263c7018079	إنْسَانٌ	একজন মানুষ	231	1	2	231
015b54df-9ae5-41b5-8cce-395acd9added	3695399c-33f4-46b0-a23f-af477832864e	ذِكْرٌ	যিকির	232	1	2	232
669f00d3-d452-4b2f-9154-71cdfaedb1c8	70b7be00-5381-4f01-8860-f77426878bf3	صَدْرٌ	বুক	233	1	2	233
3bef1e31-0b8f-4b63-8490-ef5033c511a2	aa825c07-73fe-4727-8a75-4491a78fc8b7	لِسَانٌ	জিহ্বা	234	1	2	234
cd2754c5-6b3b-4c6a-a3b4-1a1950a88571	672d5866-6622-424e-a701-9ae75c1bf343	فَمٌ	মুখ	235	1	2	235
f36b3ad5-853b-43f3-b9b1-44f8364b12cc	a705f1dc-23bb-42f3-8d9b-8529a2715a0e	عَظِيْمٌ/عَظِيْمَةٌ	বিরাট	236	1	2	236
395faedd-7d2b-4f05-877c-3f9cb4a03ec9	31d88eb1-4824-4dcf-8a7c-fe6e0b7cb216	أَنْفٌ	নাক	237	1	2	237
b3aa16b9-2d4c-461e-8f11-737dfeb24e88	2615a733-fa26-4db9-99ab-1d10412c5df6	عَيْنٌ	চোখ, চক্ষু	238	1	2	238
3a5135ec-3c7d-4b18-98ee-25c33615f45e	131fe4de-bae1-4aa7-bf38-2e33bb403619	خَدٌّ	গাল	239	1	2	239
a80aa040-9c75-46ef-bd59-ccf794d94852	e6e29676-d371-4224-89b6-55573d3ec45b	بَطْنٌ	পেট	240	1	2	240
e2556ee4-3eb4-409c-9f4d-34051de7397b	cb37566e-ea48-401b-a808-e44f8caaff0f	ظَهْر	পিঠ	241	1	2	241
fb85f5af-759c-4454-b2cd-52e107e285f8	0078b6f5-45b9-47dd-8f1b-ae3acd73aa16	فأْرٌ	ইদুঁর	242	1	2	242
9b039944-0fb9-4a00-a99d-9175b31b0cf5	cefdb0a9-2622-46a8-9cc1-61dc718f3a44	أَسَدٌ	সিংহ	243	1	2	243
4ad59fb1-d135-49c5-ba0a-f3c86124e13a	674aaf7c-e13f-4e6f-b8e8-c5fbbd583239	سَقْفٌ	ছাদ	244	1	2	244
50f5f98e-779e-4915-9b05-69a46c08448c	2550ab96-2a2c-4bb8-bf75-d6a0ee8b8eb3	نَهْرٌ	একটি নদী	245	1	2	245
0468c0ec-3d37-4b46-afb3-549787a5e49e	f01b51d6-6d28-4f98-937e-6d31a5ba1e86	بَحْرٌ	একটি সমুদ্র	246	1	2	246
9be83a9d-8d68-4470-a64f-6047ea69f900	f88e1fd2-cecd-4172-9211-d3fafaec660e	خِسْرٌ	একটি পোল	247	1	2	247
0c82637e-9ba8-4cee-885e-a45719764871	5abcd709-f63b-4e17-a928-f601fe8d82fe	زَوْرَقٌ	একটি নৌকা	248	1	2	248
a95dfa6f-0816-4285-9fac-a93f7373f587	1b6e00db-1571-469c-9cfd-4ad480c7bd47	رَائِحَةٌ	ঘ্রাণ, গন্ধ	249	1	2	249
3779cf89-5cdd-4d1a-bf13-db216d90fff8	6f2003e2-b6f6-46e7-ae3b-1b9df6e55fd3	زَمِيْلٌ/زَمِيْلَةٌ	সহপাঠী	250	1	2	250
a759dddb-015f-4d72-a0e7-3bf0e6f47feb	dc03cf55-3ddb-445b-bd44-293a3dd0f62f	عَبْدٌ	বান্দা, দাস	251	1	2	251
0f7ea1d5-2e86-4b0e-affe-dc0605d7e436	7d88a499-451e-43e2-ab07-1138fa29a43f	مِئْذَنَةٌ	আযানখানা	252	1	2	252
7a74dec1-fcb6-44f0-8853-08e3eb85dd9c	40cc6ee1-f74a-40a6-b553-c0309870b9b3	مَكْتَبَةٌ	পাঠাগার, লাইব্রেরী	253	1	2	253
fc8a4216-4fcf-41fe-aa14-61c2992f551e	e93c4084-a817-4dce-b786-0461cce7ebf4	قَيِّمٌ/قَيِّمَةٌ	মূল্যবান	254	1	2	254
1107c92a-22e5-4a85-9448-4d13a88050c3	3b575752-ef5d-49db-9cdd-e6de0c437051	خَيْرٌ	কল্যাণ	255	1	2	255
fb262521-b55b-45d7-8a14-8b3390f5bd18	0ce7a013-af30-47df-9fe0-ed615c965b64	شَرٌّ	অকল্যাণ	256	1	2	256
0db167ce-f9ea-4a28-b154-81b0d615bb14	64682f0e-23b5-4625-a207-fe1d4fc48941	صَفٌّ	শ্রেণী	257	1	2	257
b46deb40-e259-43dc-acf1-86248974ab7f	014c4acc-6987-47b6-aae9-3f745b378830	فَصْلٌ	শ্রেণীকক্ষ	258	1	2	258
50e0d484-2076-4f84-af41-a3c607f61692	79893a99-473c-4378-ac6c-d38b86512c1d	نَارٌ	আগুন	259	1	2	259
f938fb89-1874-4078-b765-49f03f16dd3f	2bee452b-cb67-4118-a747-10f3f906c04e	النَّارُ	জাহান্নাম	260	1	2	260
caaca088-a4eb-43a0-a796-c00dc3c3c4d8	77dbe775-41e0-4bee-88ec-f429a99a1fd8	مَكْتَبٌ	দফতর	261	1	2	261
6bdb398a-48e8-492a-a325-fca2fd1b1e2d	e23e3daa-620a-4628-aa35-36258889c4f9	رَاحَهٌ	আরাম, শান্তি	262	1	3	262
4fa94e2a-98d9-4a11-9eb3-938f68d06ad3	b4422bee-77f7-4346-8767-2e6b5fb445b7	مُدِيْرٌ/مُدِيْرَةٌ	পরিচালক	263	1	3	263
c098f494-4d9d-436d-bd8e-124b479b7dc8	c21b5897-a887-4386-a7bd-d0c2b1fc64cf	عَجِيْبٌ/عَجِيْبَةٌ	আশ্চর্যজনক	264	1	3	264
425e62e8-d7f7-4d3b-a83b-4483cb0d1a85	ac6395d6-d544-457e-a348-abdf5b4be1c3	صَافٍ/صَافِيَةٌ	স্বচ্ছ	265	1	3	265
e4c6b245-c7a3-4d46-bd0d-759aeb8d0e66	d5685f3f-115f-450a-813a-7929ced89c10	قَذِرٌ/قَذِرَةٌ	নোংরা	266	1	3	266
71ecab7e-3fb4-44d1-9f1d-b68f22f99f60	bfe7fa63-6dd7-4087-863a-a5a6fe13ad8f	مَعْبَدٌ	মন্দির	267	1	3	267
31989c68-0aeb-44d2-af0d-44782b7f55f8	61f44802-a32c-444f-9843-0a094d34e6c9	سَجَّادَةٌ	গালিচা	268	1	3	268
c5d96022-a92e-44d3-8ace-1f7fc56a0fb5	590eb8dc-afe6-4020-bcc7-45a98e567d2f	غِلافٌ	গিলাফ	269	1	3	269
fdd0ed4f-81ec-4604-a793-dca026382178	02e4c68c-619b-45a7-95e0-8cc057093dcc	خَادِمٌ/خَادِمَةٌ	সেবক	270	1	3	270
93e5d2e1-e16a-490d-bede-d0ca2c3bd715	59c10362-c429-4a5a-8f04-b686a0f57003	مَلِكٌ	বাদশাহ	271	1	3	271
ea207195-8f88-4e13-9b88-1b7d7852f4d6	8daabc78-5527-4999-9873-e3287daf3cd0	مُرِيْحٌ/مُرِيْحَةٌ	আরামদায়ক	272	1	3	272
095b610c-ee4b-45c0-a1ea-b61949e87501	d38bf87a-99b3-457b-b8b8-eae6f61cf4b4	ظِلٌّ	ছায়া	273	1	3	273
4b330692-2f34-4789-ad10-c219e9eb15a2	1b1b4558-b12b-41d6-aa9a-67d7d214c57f	صَالِحٌ/صَالِحَةٌ	সৎ	274	1	3	274
f8a7adac-86d6-47c4-8aeb-860c7aa8656c	e78602a4-2dd1-4d9d-bad6-e08b0197dea1	صُوْرَةٌ	ছবি	275	1	3	275
ec6aebba-b717-493e-b5d1-43e17d4d692b	3601a481-8c4e-4faf-a715-937e82eefcb0	(حَرف الجَر) مِنْ	থেকে	276	2	1	276
6a1c678b-2287-4670-a790-14011f7bbe6c	ffdcdf5e-974a-46d5-b591-09cc47c5ac30	(حَرف الجَر) ألى	দিকে, পর্যন্ত	277	2	1	277
206cbeb8-b435-455e-a375-b94934cc0bad	25a01846-e126-45d1-bbcb-4193842f5ccf	(حَرف الجَر) على	উপরে	278	2	1	278
cabd8b85-9bfa-4ffa-9bb0-8ff3ef01776a	ee58cceb-6e40-47ed-9544-838ae7b40c06	(حَرف الجَر) بِ	দ্বারা, কারণে	279	2	1	279
e216149b-8577-4d2a-9e11-792d6e006715	ac7be655-eeec-437a-88ec-388f961e1ea7	مَعَ	সাথে, সঙ্গে	280	2	1	280
9f1c9e72-d574-4047-9969-865a2219d09c	1662c092-ad3c-4c2c-a475-df0dec269f4e	مَلْعَبٌ	খেলার মাঠ	281	2	1	281
e0e0865f-f707-40ad-af21-7d49683bdc7e	1999365a-e667-4159-9233-0b2531ab87e8	ثُمَّ	তারপর	282	2	1	282
6370c8f2-f051-47bc-bcd1-e11e4d4a7d24	08ea7964-36dc-42f8-a999-28626eef8ab4	هُنَا	এখানে	283	2	1	283
db4aa196-a70a-4a08-aeea-57ae9072a29b	90a299ad-2a91-47e0-aa19-98575d6a213e	هُنَاكَ	সেখানে	284	2	1	284
3a74f263-4f79-4982-b55c-b32548ff9657	6c8c4a54-a00a-4722-8b5c-e9ef81cb3d20	بَعْدَ	পরে	285	2	1	285
6301e81a-195c-447d-9033-b7e2904a3aa0	2ba862b4-4952-4a9b-be9e-0fb839fc9c1a	اَلْآنَ	এখন	286	2	1	286
11e84541-f5a8-4d4a-8ee7-8c0c0d2fc13e	bc7a2de4-7e64-4965-99fa-e0452f605898	غَدًا	আগামীকাল	287	2	1	287
bfc14f9c-53b2-40e6-ba95-91ef9ad042cd	7534ea06-2c03-420e-ba75-2534a7ad808a	قَبْلَ	পূর্বে, আগে	288	2	1	288
d3c77d5c-117c-46d0-97f6-ac10ab34bd3f	26b98fb2-8ca6-4cfd-864b-39473f04399e	يَمِيْنٌ	ডানদিক, ডানহাত	289	2	1	289
7995e3aa-ac7d-4fa6-9bed-2e99f504922a	8857db3e-01a4-4b55-ba59-842697a279dd	صَبَاحًا	সকালে	290	2	1	290
cdbfc384-6333-4974-b645-7c33c74b6773	eec3e07f-2c79-405e-8476-fefe68eaef32	أَبَدًا	কখনো	291	2	1	291
f6fcd2d8-8999-4ad4-835d-da14d7c0a7e8	22ead283-df0d-4fe9-a1b3-edb5b360ed0f	اَلْيَوْمَ	আজ	292	2	1	292
c5151e00-0a32-4db5-a58b-87fddb371a90	a5ea3117-8159-41af-b769-ca1f131bc78d	مَسآءً	সন্ধ্যায়	293	2	1	293
6fa37a22-e531-42bb-83b7-20dfeb1cd906	4664fc98-8f56-46d8-9699-7e8793b3ce63	حَصِيْرٌ	চাটাই	294	2	1	294
611dc6a3-8b4f-4383-996e-41b73a048169	64a4454d-e5d1-4926-9ca1-076db7a0c9f6	مَقْعَدٌ	আসন	295	2	1	295
b08f1474-75cb-4735-9a2f-7bd3622110cf	eb7aa39a-0c6a-4b00-a4be-0a3886647dfa	سَبِيْلٌ	রাস্তা	296	2	1	296
bf4100d7-c2c2-488e-a83a-ea2c095f46d3	191f08d5-6622-4d29-81b9-fbfff0afea58	(حَرف الجَر)  لِ	জন্য	297	2	1	297
fc72ec3b-15e2-4b5d-a6ac-1f3b04b9134c	787eddfb-a52a-4d87-acad-2b49cb1f8f81	طَبْشُوْرَةٌ	একটি চক	298	2	1	298
f268462f-6e94-49f6-b114-554c31be91d5	7050485a-3bae-44d9-8709-ee80df291499	قَفَصٌ	একটি খাচা	299	2	1	299
e9696eab-1940-4d53-a34f-5177d3baf13b	6334db32-96cd-408a-b5f3-674983f842e4	بَعْدَ غَدٍ	আগামীপরশু	300	2	1	300
d0662705-f827-4064-8026-d76c62c64ab6	4f336342-6584-4828-8f7b-e00301f461b6	مَتٰي	কখন?	301	2	1	301
c0260b22-2569-4ddc-b41c-5a79a197bcb4	4faf8b22-687f-475f-a667-90d93544db9f	نَومٌ	ঘুম, নিদ্রা	302	2	1	302
ed571500-1cd7-4819-beb2-d081a27dde4e	ca15ffa4-addc-4d02-8313-61c4396353bf	شِمَالٌ	বামদিক, বামহাত	303	2	1	303
50cc6370-3a86-4e88-b4dd-f6c8fda2fbf6	ea177629-852b-420d-8abf-07090ee8f6fc	وَرَقَةٌ	একটি পাতা (গাছের বা কাগজের)	304	2	1	304
cbe2c8f1-2a74-49c5-bd1f-e8ca42ace0ba	73d36d5c-1974-4feb-bf22-fb410cacce9b	رَدِيْءٌ	খারাপ, নিকৃষ্ট	305	2	1	305
227e35e8-27ca-428d-b02f-da90db360940	84eb8a65-915e-4d7a-bccf-ce04aae7aaee	ضَوْءٌ	আলো	306	2	1	306
7b4fbe64-b87c-4d8c-ba5f-51930c171ea6	25d50cdd-ead0-469b-af1a-962dd359f255	لِأَنَّ	কেননা	307	2	1	307
7a385234-904d-463e-985e-a3257ec60139	e88665d3-ee68-43d0-9957-19d7fcf49f6b	لِأَنَّهَا لِأَنّاهُ	কেননা সে	308	2	1	308
d194b5a2-2c9b-4a3b-94e1-b70ff5c7df6b	ef31f21b-c198-47d3-b0de-c05091635e32	لِأنَّكِ لِأنَّكَ	কেননা তুমি	309	2	1	309
8982bd22-a3c0-4780-bbe7-889d0af0200b	fcb636f5-1b45-430c-9bbf-f2956d6e4b37	لِأنَّنِيْ لِأنِّيْ	কেননা আমি	310	2	1	310
229bd24a-1e3f-4096-a691-9f848c9478c4	aa03ae2b-822e-41e1-9d05-cd637d8d1707	شَهْرٌ	মাস	311	2	1	311
70fb812d-81e2-4998-bacb-405c2c11778c	3aa3f849-b724-4915-9eae-22c4341f17fb	سَنَةٌ	বছর	312	2	1	312
e51a3d41-7ff1-4a3a-ab2c-656bf392b595	d6dd0357-af84-4a31-ac58-5f46f8e2c10f	نَهَارٌ	দিবস	313	2	1	313
83b66cad-f553-4133-8735-6cb8c36783c6	c90824b7-6471-46b5-bc47-17d105461ef9	رَمَضَانُ	রমযান	314	2	1	314
e7927095-e61e-4f34-a003-795111c49b05	0e0326f3-d824-4c59-b53c-25a420644b2b	رَمَضَانَ شَهْرُ	রমযান মাস	315	2	1	315
8acc1b9a-95a1-4fed-ba31-4ffc166f5325	1b62594b-fa6e-4295-87e7-fc326162298b	حَيَاةٌ	জীবন	316	2	1	316
bfb19ebd-c8e7-4b37-8f56-4a2268683a13	e9f5ba4c-f469-4001-aadf-f5a2e51d6178	مَطَرٌ	বৃষ্টি	317	2	1	317
2b5b7e60-a906-4ef2-ac1f-c3f62db0eb49	5c1a2a40-882f-474e-81af-72059686e40b	أَحَدٌ	একজন, কেউ	318	2	1	318
62ddd9fc-41fa-4cc0-ba50-77cfbd753596	8ce97678-ce59-463e-9982-7b707e4c595b	عَلَى أَحَدٍ	একজনের উপর, কারো উপর	319	2	1	319
745fd331-79ec-4886-a19e-d3799bf958a6	42ef72cd-f014-479f-9737-6be27138d085	دَائِمًا	সর্বদা	320	2	1	320
72cfb599-d3ea-436e-9925-fd1f479e507e	109f13e6-c027-42e9-b860-aa28c0b5896c	(ف) الفَعْلُ	করা	321	2	1	321
071074f1-026e-4e5d-a8b5-588e972a93cb	000e8a43-b3b1-4513-84e0-16ed37d2072d	(ف) الذَّهَابُ	যাওয়া	322	2	1	322
c40978ba-767d-4b1b-8349-5b11e6848c5d	0e06bde8-ad02-435e-bc8c-9f1ed46dfcfb	(ف) القِرَاءَةُ	পড়া	323	2	1	323
c9d2995a-4942-4b10-ba6e-62d28ab31339	29d21b83-4895-45e1-9110-57bd8a6254d9	(ف) السِّبَاحَةُ	সাঁতার কাটা	324	2	1	324
74dd6307-6d76-472b-a38a-5a8cff2ce3dc	cc33cbc7-37ad-40aa-a086-0cfb0c642d82	(ف) النَّجَاحُ	সফল হওয়া	325	2	1	325
12d590a3-1721-4e84-923c-b4f77e267dc2	1cefa641-f6eb-45db-a47c-f6f2d08f2e1d	(ف) السُّؤَالُ	প্রশ্ন করা, চাওয়া	326	2	1	326
914e0ee8-2246-417c-b5fd-f0da008f029b	7c85cc51-ddd4-4bdf-8e89-e4d21c7f3931	(ف) القَطْعُ	কাটা	327	2	1	327
d388dd45-8023-4e26-9840-4b6f56354e2f	0d5891eb-d704-45b4-adf4-4f005acee3b5	اَلاِسْتِغْفَارُ	মাফ চাওয়া	328	2	1	328
828cd5ef-2b75-402e-a24b-3ba6c3d229eb	efd0b4a1-13fb-4939-b57a-3d22f9d3802c	(ض)  الغَرْسُ	রোপণ করা	329	2	1	329
84646ed5-e733-443d-8fe8-3298ef8c5502	c412dbda-1492-41cc-9ea5-6a02cd50ce4a	(س) السَّمْعُ	শোনা	330	2	1	330
c159b00a-3924-4d60-af49-a8ee47ba1834	e2e5cef2-ab2a-4c9b-9bd2-8064b4e82eaf	(س) الضحك	হাসা	331	2	1	331
4ff91654-c1da-4230-b31c-25eef4bda76e	28568f73-eab2-442c-9040-c31da5f93a99	(س) الغَضَبُ	রাগ করা, ক্রুব্ধ হওয়া	332	2	1	332
1a92b04d-ce3c-4b3a-bff0-9da61c0bfa36	871198b4-d2e9-49a7-b0ba-b1fa94ce4d16	(س) اللعب	খেলা	333	2	1	333
e990ce0e-e8a6-408a-94ca-5113b3bd4d47	5db2b9b8-c76b-4466-876e-1edf72b1174b	(س) الشرب	পান করা	334	2	1	334
c6dd5932-8fa3-4584-8c40-555391110f69	55931025-c97b-4a73-a724-c04a6a922cb2	(س) الحفظ	মুখস্ত করা, রক্ষা করা	335	2	1	335
